image_file,image_id,image_size,class
./img/128/cotton\00280.png,00280,"(128, 128)",cotton
./img/128/cotton\00281.png,00281,"(128, 128)",cotton
./img/128/cotton\00282.png,00282,"(128, 128)",cotton
./img/128/cotton\00283.png,00283,"(128, 128)",cotton
./img/128/cotton\00284.png,00284,"(128, 128)",cotton
./img/128/cotton\00285.png,00285,"(128, 128)",cotton
./img/128/cotton\00286.png,00286,"(128, 128)",cotton
./img/128/cotton\00287.png,00287,"(128, 128)",cotton
./img/128/cotton\00288.png,00288,"(128, 128)",cotton
./img/128/cotton\00289.png,00289,"(128, 128)",cotton
./img/128/cotton\00290.png,00290,"(128, 128)",cotton
./img/128/cotton\00291.png,00291,"(128, 128)",cotton
./img/128/cotton\00292.png,00292,"(128, 128)",cotton
./img/128/cotton\00293.png,00293,"(128, 128)",cotton
./img/128/cotton\00294.png,00294,"(128, 128)",cotton
./img/128/cotton\00295.png,00295,"(128, 128)",cotton
./img/128/cotton\00296.png,00296,"(128, 128)",cotton
./img/128/cotton\00297.png,00297,"(128, 128)",cotton
./img/128/cotton\00298.png,00298,"(128, 128)",cotton
./img/128/cotton\00299.png,00299,"(128, 128)",cotton
./img/128/cotton\00300.png,00300,"(128, 128)",cotton
./img/128/cotton\00301.png,00301,"(128, 128)",cotton
./img/128/cotton\00302.png,00302,"(128, 128)",cotton
./img/128/cotton\00303.png,00303,"(128, 128)",cotton
./img/128/cotton\00304.png,00304,"(128, 128)",cotton
./img/128/cotton\00305.png,00305,"(128, 128)",cotton
./img/128/cotton\00306.png,00306,"(128, 128)",cotton
./img/128/cotton\00307.png,00307,"(128, 128)",cotton
./img/128/cotton\00308.png,00308,"(128, 128)",cotton
./img/128/cotton\00309.png,00309,"(128, 128)",cotton
./img/128/cotton\00310.png,00310,"(128, 128)",cotton
./img/128/cotton\00311.png,00311,"(128, 128)",cotton
./img/128/cotton\00312.png,00312,"(128, 128)",cotton
./img/128/cotton\00313.png,00313,"(128, 128)",cotton
./img/128/cotton\00314.png,00314,"(128, 128)",cotton
./img/128/cotton\00315.png,00315,"(128, 128)",cotton
./img/128/cotton\00316.png,00316,"(128, 128)",cotton
./img/128/cotton\00317.png,00317,"(128, 128)",cotton
./img/128/cotton\00318.png,00318,"(128, 128)",cotton
./img/128/cotton\00319.png,00319,"(128, 128)",cotton
./img/128/cotton\00320.png,00320,"(128, 128)",cotton
./img/128/cotton\00321.png,00321,"(128, 128)",cotton
./img/128/cotton\00322.png,00322,"(128, 128)",cotton
./img/128/cotton\00323.png,00323,"(128, 128)",cotton
./img/128/cotton\00324.png,00324,"(128, 128)",cotton
./img/128/cracker\00325.png,00325,"(128, 128)",cracker
./img/128/cracker\00326.png,00326,"(128, 128)",cracker
./img/128/cracker\00327.png,00327,"(128, 128)",cracker
./img/128/cracker\00328.png,00328,"(128, 128)",cracker
./img/128/cracker\00329.png,00329,"(128, 128)",cracker
./img/128/cracker\00330.png,00330,"(128, 128)",cracker
./img/128/cracker\00331.png,00331,"(128, 128)",cracker
./img/128/cracker\00332.png,00332,"(128, 128)",cracker
./img/128/cracker\00333.png,00333,"(128, 128)",cracker
./img/128/cracker\00334.png,00334,"(128, 128)",cracker
./img/128/cracker\00335.png,00335,"(128, 128)",cracker
./img/128/cracker\00336.png,00336,"(128, 128)",cracker
./img/128/cracker\00337.png,00337,"(128, 128)",cracker
./img/128/cracker\00338.png,00338,"(128, 128)",cracker
./img/128/cracker\00339.png,00339,"(128, 128)",cracker
./img/128/cracker\00340.png,00340,"(128, 128)",cracker
./img/128/cracker\00341.png,00341,"(128, 128)",cracker
./img/128/cracker\00342.png,00342,"(128, 128)",cracker
./img/128/cracker\00343.png,00343,"(128, 128)",cracker
./img/128/cracker\00344.png,00344,"(128, 128)",cracker
./img/128/cracker\00345.png,00345,"(128, 128)",cracker
./img/128/cracker\00346.png,00346,"(128, 128)",cracker
./img/128/cracker\00347.png,00347,"(128, 128)",cracker
./img/128/cracker\00348.png,00348,"(128, 128)",cracker
./img/128/cracker\00349.png,00349,"(128, 128)",cracker
./img/128/cracker\00350.png,00350,"(128, 128)",cracker
./img/128/cracker\00351.png,00351,"(128, 128)",cracker
./img/128/cracker\00352.png,00352,"(128, 128)",cracker
./img/128/cracker\00353.png,00353,"(128, 128)",cracker
./img/128/cracker\00354.png,00354,"(128, 128)",cracker
./img/128/cracker\00355.png,00355,"(128, 128)",cracker
./img/128/cracker\00356.png,00356,"(128, 128)",cracker
./img/128/cracker\00357.png,00357,"(128, 128)",cracker
./img/128/cracker\00358.png,00358,"(128, 128)",cracker
./img/128/cracker\00359.png,00359,"(128, 128)",cracker
./img/128/cracker\00360.png,00360,"(128, 128)",cracker
./img/128/cracker\00361.png,00361,"(128, 128)",cracker
./img/128/cracker\00362.png,00362,"(128, 128)",cracker
./img/128/cracker\00363.png,00363,"(128, 128)",cracker
./img/128/cracker\00364.png,00364,"(128, 128)",cracker
./img/128/cracker\00365.png,00365,"(128, 128)",cracker
./img/128/cracker\00366.png,00366,"(128, 128)",cracker
./img/128/cracker\00367.png,00367,"(128, 128)",cracker
./img/128/cracker\00368.png,00368,"(128, 128)",cracker
./img/128/cracker\00369.png,00369,"(128, 128)",cracker
./img/128/cracker\00370.png,00370,"(128, 128)",cracker
./img/128/cracker\00371.png,00371,"(128, 128)",cracker
./img/128/cracker\00372.png,00372,"(128, 128)",cracker
./img/128/cracker\00373.png,00373,"(128, 128)",cracker
./img/128/cracker\00374.png,00374,"(128, 128)",cracker
./img/128/cracker\00375.png,00375,"(128, 128)",cracker
./img/128/cracker\00376.png,00376,"(128, 128)",cracker
./img/128/cracker\00377.png,00377,"(128, 128)",cracker
./img/128/cracker\00378.png,00378,"(128, 128)",cracker
./img/128/cracker\00379.png,00379,"(128, 128)",cracker
./img/128/cracker\00380.png,00380,"(128, 128)",cracker
./img/128/cracker\00381.png,00381,"(128, 128)",cracker
./img/128/cracker\00382.png,00382,"(128, 128)",cracker
./img/128/cracker\00383.png,00383,"(128, 128)",cracker
./img/128/cracker\00384.png,00384,"(128, 128)",cracker
./img/128/cracker\00385.png,00385,"(128, 128)",cracker
./img/128/cracker\00386.png,00386,"(128, 128)",cracker
./img/128/cracker\00387.png,00387,"(128, 128)",cracker
./img/128/cracker\00388.png,00388,"(128, 128)",cracker
./img/128/cracker\00389.png,00389,"(128, 128)",cracker
./img/128/cracker\00390.png,00390,"(128, 128)",cracker
./img/128/cracker\00391.png,00391,"(128, 128)",cracker
./img/128/cracker\00392.png,00392,"(128, 128)",cracker
./img/128/cracker\00393.png,00393,"(128, 128)",cracker
./img/128/cracker\00394.png,00394,"(128, 128)",cracker
./img/128/cracker\00395.png,00395,"(128, 128)",cracker
./img/128/cracker\00396.png,00396,"(128, 128)",cracker
./img/128/cracker\00397.png,00397,"(128, 128)",cracker
./img/128/cracker\00398.png,00398,"(128, 128)",cracker
./img/128/cracker\00399.png,00399,"(128, 128)",cracker
./img/128/cracker\00400.png,00400,"(128, 128)",cracker
./img/128/cracker\00401.png,00401,"(128, 128)",cracker
./img/128/cracker\00402.png,00402,"(128, 128)",cracker
./img/128/cracker\00403.png,00403,"(128, 128)",cracker
./img/128/cracker\00404.png,00404,"(128, 128)",cracker
./img/128/cracker\00405.png,00405,"(128, 128)",cracker
./img/128/linen\00406.png,00406,"(128, 128)",linen
./img/128/linen\00407.png,00407,"(128, 128)",linen
./img/128/linen\00408.png,00408,"(128, 128)",linen
./img/128/linen\00409.png,00409,"(128, 128)",linen
./img/128/linen\00410.png,00410,"(128, 128)",linen
./img/128/linen\00411.png,00411,"(128, 128)",linen
./img/128/linen\00412.png,00412,"(128, 128)",linen
./img/128/linen\00413.png,00413,"(128, 128)",linen
./img/128/linen\00414.png,00414,"(128, 128)",linen
./img/128/linen\00415.png,00415,"(128, 128)",linen
./img/128/linen\00416.png,00416,"(128, 128)",linen
./img/128/linen\00417.png,00417,"(128, 128)",linen
./img/128/linen\00418.png,00418,"(128, 128)",linen
./img/128/linen\00419.png,00419,"(128, 128)",linen
./img/128/linen\00420.png,00420,"(128, 128)",linen
./img/128/linen\00421.png,00421,"(128, 128)",linen
./img/128/linen\00422.png,00422,"(128, 128)",linen
./img/128/linen\00423.png,00423,"(128, 128)",linen
./img/128/linen\00424.png,00424,"(128, 128)",linen
./img/128/linen\00425.png,00425,"(128, 128)",linen
./img/128/linen\00426.png,00426,"(128, 128)",linen
./img/128/linen\00427.png,00427,"(128, 128)",linen
./img/128/linen\00428.png,00428,"(128, 128)",linen
./img/128/linen\00429.png,00429,"(128, 128)",linen
./img/128/linen\00430.png,00430,"(128, 128)",linen
./img/128/linen\00431.png,00431,"(128, 128)",linen
./img/128/linen\00432.png,00432,"(128, 128)",linen
./img/128/linen\00433.png,00433,"(128, 128)",linen
./img/128/linen\00434.png,00434,"(128, 128)",linen
./img/128/linen\00435.png,00435,"(128, 128)",linen
./img/128/linen\00436.png,00436,"(128, 128)",linen
./img/128/linen\00437.png,00437,"(128, 128)",linen
./img/128/linen\00438.png,00438,"(128, 128)",linen
./img/128/linen\00439.png,00439,"(128, 128)",linen
./img/128/linen\00440.png,00440,"(128, 128)",linen
./img/128/linen\00441.png,00441,"(128, 128)",linen
./img/128/linen\00442.png,00442,"(128, 128)",linen
./img/128/linen\00443.png,00443,"(128, 128)",linen
./img/128/linen\00444.png,00444,"(128, 128)",linen
./img/128/linen\00445.png,00445,"(128, 128)",linen
