image_file,image_id,image_size,class,embedding_file,embedding_method
./img/64/aluminium_foil/00074.png,74,"(64, 64)",aluminium_foil,./emb/64/hilbert\aluminium_foil\00074.npy,hilbert
./img/64/aluminium_foil/00075.png,75,"(64, 64)",aluminium_foil,./emb/64/hilbert\aluminium_foil\00075.npy,hilbert
./img/64/aluminium_foil/00076.png,76,"(64, 64)",aluminium_foil,./emb/64/hilbert\aluminium_foil\00076.npy,hilbert
./img/64/aluminium_foil/00077.png,77,"(64, 64)",aluminium_foil,./emb/64/hilbert\aluminium_foil\00077.npy,hilbert
./img/64/aluminium_foil/00078.png,78,"(64, 64)",aluminium_foil,./emb/64/hilbert\aluminium_foil\00078.npy,hilbert
./img/64/aluminium_foil/00079.png,79,"(64, 64)",aluminium_foil,./emb/64/hilbert\aluminium_foil\00079.npy,hilbert
./img/64/aluminium_foil/00080.png,80,"(64, 64)",aluminium_foil,./emb/64/hilbert\aluminium_foil\00080.npy,hilbert
./img/64/aluminium_foil/00081.png,81,"(64, 64)",aluminium_foil,./emb/64/hilbert\aluminium_foil\00081.npy,hilbert
./img/64/brown_bread/00082.png,82,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00082.npy,hilbert
./img/64/brown_bread/00083.png,83,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00083.npy,hilbert
./img/64/brown_bread/00084.png,84,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00084.npy,hilbert
./img/64/brown_bread/00085.png,85,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00085.npy,hilbert
./img/64/brown_bread/00086.png,86,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00086.npy,hilbert
./img/64/brown_bread/00087.png,87,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00087.npy,hilbert
./img/64/brown_bread/00088.png,88,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00088.npy,hilbert
./img/64/brown_bread/00089.png,89,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00089.npy,hilbert
./img/64/brown_bread/00090.png,90,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00090.npy,hilbert
./img/64/brown_bread/00091.png,91,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00091.npy,hilbert
./img/64/brown_bread/00092.png,92,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00092.npy,hilbert
./img/64/brown_bread/00093.png,93,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00093.npy,hilbert
./img/64/brown_bread/00094.png,94,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00094.npy,hilbert
./img/64/brown_bread/00095.png,95,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00095.npy,hilbert
./img/64/brown_bread/00096.png,96,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00096.npy,hilbert
./img/64/brown_bread/00097.png,97,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00097.npy,hilbert
./img/64/brown_bread/00098.png,98,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00098.npy,hilbert
./img/64/brown_bread/00099.png,99,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00099.npy,hilbert
./img/64/brown_bread/00100.png,100,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00100.npy,hilbert
./img/64/brown_bread/00101.png,101,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00101.npy,hilbert
./img/64/brown_bread/00102.png,102,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00102.npy,hilbert
./img/64/brown_bread/00103.png,103,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00103.npy,hilbert
./img/64/brown_bread/00104.png,104,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00104.npy,hilbert
./img/64/brown_bread/00105.png,105,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00105.npy,hilbert
./img/64/brown_bread/00106.png,106,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00106.npy,hilbert
./img/64/brown_bread/00107.png,107,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00107.npy,hilbert
./img/64/brown_bread/00108.png,108,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00108.npy,hilbert
./img/64/brown_bread/00109.png,109,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00109.npy,hilbert
./img/64/brown_bread/00110.png,110,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00110.npy,hilbert
./img/64/brown_bread/00111.png,111,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00111.npy,hilbert
./img/64/brown_bread/00112.png,112,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00112.npy,hilbert
./img/64/brown_bread/00113.png,113,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00113.npy,hilbert
./img/64/brown_bread/00114.png,114,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00114.npy,hilbert
./img/64/brown_bread/00115.png,115,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00115.npy,hilbert
./img/64/brown_bread/00116.png,116,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00116.npy,hilbert
./img/64/brown_bread/00117.png,117,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00117.npy,hilbert
./img/64/brown_bread/00118.png,118,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00118.npy,hilbert
./img/64/brown_bread/00119.png,119,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00119.npy,hilbert
./img/64/brown_bread/00120.png,120,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00120.npy,hilbert
./img/64/brown_bread/00121.png,121,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00121.npy,hilbert
./img/64/brown_bread/00122.png,122,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00122.npy,hilbert
./img/64/brown_bread/00123.png,123,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00123.npy,hilbert
./img/64/brown_bread/00124.png,124,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00124.npy,hilbert
./img/64/brown_bread/00125.png,125,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00125.npy,hilbert
./img/64/brown_bread/00126.png,126,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00126.npy,hilbert
./img/64/brown_bread/00127.png,127,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00127.npy,hilbert
./img/64/brown_bread/00128.png,128,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00128.npy,hilbert
./img/64/brown_bread/00129.png,129,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00129.npy,hilbert
./img/64/brown_bread/00130.png,130,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00130.npy,hilbert
./img/64/brown_bread/00131.png,131,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00131.npy,hilbert
./img/64/brown_bread/00132.png,132,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00132.npy,hilbert
./img/64/brown_bread/00133.png,133,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00133.npy,hilbert
./img/64/brown_bread/00134.png,134,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00134.npy,hilbert
./img/64/brown_bread/00135.png,135,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00135.npy,hilbert
./img/64/brown_bread/00136.png,136,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00136.npy,hilbert
./img/64/brown_bread/00137.png,137,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00137.npy,hilbert
./img/64/brown_bread/00138.png,138,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00138.npy,hilbert
./img/64/brown_bread/00139.png,139,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00139.npy,hilbert
./img/64/brown_bread/00140.png,140,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00140.npy,hilbert
./img/64/brown_bread/00141.png,141,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00141.npy,hilbert
./img/64/brown_bread/00142.png,142,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00142.npy,hilbert
./img/64/brown_bread/00143.png,143,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00143.npy,hilbert
./img/64/brown_bread/00144.png,144,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00144.npy,hilbert
./img/64/brown_bread/00145.png,145,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00145.npy,hilbert
./img/64/brown_bread/00146.png,146,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00146.npy,hilbert
./img/64/brown_bread/00147.png,147,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00147.npy,hilbert
./img/64/brown_bread/00148.png,148,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00148.npy,hilbert
./img/64/brown_bread/00149.png,149,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00149.npy,hilbert
./img/64/brown_bread/00150.png,150,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00150.npy,hilbert
./img/64/brown_bread/00151.png,151,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00151.npy,hilbert
./img/64/brown_bread/00152.png,152,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00152.npy,hilbert
./img/64/brown_bread/00153.png,153,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00153.npy,hilbert
./img/64/brown_bread/00154.png,154,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00154.npy,hilbert
./img/64/brown_bread/00155.png,155,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00155.npy,hilbert
./img/64/brown_bread/00156.png,156,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00156.npy,hilbert
./img/64/brown_bread/00157.png,157,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00157.npy,hilbert
./img/64/brown_bread/00158.png,158,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00158.npy,hilbert
./img/64/brown_bread/00159.png,159,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00159.npy,hilbert
./img/64/brown_bread/00160.png,160,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00160.npy,hilbert
./img/64/brown_bread/00161.png,161,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00161.npy,hilbert
./img/64/brown_bread/00162.png,162,"(64, 64)",brown_bread,./emb/64/hilbert\brown_bread\00162.npy,hilbert
./img/64/corduroy/00163.png,163,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00163.npy,hilbert
./img/64/corduroy/00164.png,164,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00164.npy,hilbert
./img/64/corduroy/00165.png,165,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00165.npy,hilbert
./img/64/corduroy/00166.png,166,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00166.npy,hilbert
./img/64/corduroy/00167.png,167,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00167.npy,hilbert
./img/64/corduroy/00168.png,168,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00168.npy,hilbert
./img/64/corduroy/00169.png,169,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00169.npy,hilbert
./img/64/corduroy/00170.png,170,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00170.npy,hilbert
./img/64/corduroy/00171.png,171,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00171.npy,hilbert
./img/64/corduroy/00172.png,172,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00172.npy,hilbert
./img/64/corduroy/00173.png,173,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00173.npy,hilbert
./img/64/corduroy/00174.png,174,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00174.npy,hilbert
./img/64/corduroy/00175.png,175,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00175.npy,hilbert
./img/64/corduroy/00176.png,176,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00176.npy,hilbert
./img/64/corduroy/00177.png,177,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00177.npy,hilbert
./img/64/corduroy/00178.png,178,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00178.npy,hilbert
./img/64/corduroy/00179.png,179,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00179.npy,hilbert
./img/64/corduroy/00180.png,180,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00180.npy,hilbert
./img/64/corduroy/00181.png,181,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00181.npy,hilbert
./img/64/corduroy/00182.png,182,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00182.npy,hilbert
./img/64/corduroy/00183.png,183,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00183.npy,hilbert
./img/64/corduroy/00184.png,184,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00184.npy,hilbert
./img/64/corduroy/00185.png,185,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00185.npy,hilbert
./img/64/corduroy/00186.png,186,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00186.npy,hilbert
./img/64/corduroy/00187.png,187,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00187.npy,hilbert
./img/64/corduroy/00188.png,188,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00188.npy,hilbert
./img/64/corduroy/00189.png,189,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00189.npy,hilbert
./img/64/corduroy/00190.png,190,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00190.npy,hilbert
./img/64/corduroy/00191.png,191,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00191.npy,hilbert
./img/64/corduroy/00192.png,192,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00192.npy,hilbert
./img/64/corduroy/00193.png,193,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00193.npy,hilbert
./img/64/corduroy/00194.png,194,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00194.npy,hilbert
./img/64/corduroy/00195.png,195,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00195.npy,hilbert
./img/64/corduroy/00196.png,196,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00196.npy,hilbert
./img/64/corduroy/00197.png,197,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00197.npy,hilbert
./img/64/corduroy/00198.png,198,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00198.npy,hilbert
./img/64/corduroy/00199.png,199,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00199.npy,hilbert
./img/64/corduroy/00200.png,200,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00200.npy,hilbert
./img/64/corduroy/00201.png,201,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00201.npy,hilbert
./img/64/corduroy/00202.png,202,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00202.npy,hilbert
./img/64/corduroy/00203.png,203,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00203.npy,hilbert
./img/64/corduroy/00204.png,204,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00204.npy,hilbert
./img/64/corduroy/00205.png,205,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00205.npy,hilbert
./img/64/corduroy/00206.png,206,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00206.npy,hilbert
./img/64/corduroy/00207.png,207,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00207.npy,hilbert
./img/64/corduroy/00208.png,208,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00208.npy,hilbert
./img/64/corduroy/00209.png,209,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00209.npy,hilbert
./img/64/corduroy/00210.png,210,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00210.npy,hilbert
./img/64/corduroy/00211.png,211,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00211.npy,hilbert
./img/64/corduroy/00212.png,212,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00212.npy,hilbert
./img/64/corduroy/00213.png,213,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00213.npy,hilbert
./img/64/corduroy/00214.png,214,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00214.npy,hilbert
./img/64/corduroy/00215.png,215,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00215.npy,hilbert
./img/64/corduroy/00216.png,216,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00216.npy,hilbert
./img/64/corduroy/00217.png,217,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00217.npy,hilbert
./img/64/corduroy/00218.png,218,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00218.npy,hilbert
./img/64/corduroy/00219.png,219,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00219.npy,hilbert
./img/64/corduroy/00220.png,220,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00220.npy,hilbert
./img/64/corduroy/00221.png,221,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00221.npy,hilbert
./img/64/corduroy/00222.png,222,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00222.npy,hilbert
./img/64/corduroy/00223.png,223,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00223.npy,hilbert
./img/64/corduroy/00224.png,224,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00224.npy,hilbert
./img/64/corduroy/00225.png,225,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00225.npy,hilbert
./img/64/corduroy/00226.png,226,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00226.npy,hilbert
./img/64/corduroy/00227.png,227,"(64, 64)",corduroy,./emb/64/hilbert\corduroy\00227.npy,hilbert
